RowID,Letter,Level,Term,SeeAlso,NonEssModif,PoisoningAccidental,PoisoningIntentionalSelfHarm,PoisoningAssault,PoisoningUndetermined,AdverseEffect,Underdosing
5978,R,1,anti-common-cold NEC,,,T48.5X1,T48.5X2,T48.5X3,T48.5X4,T48.5X5,T48.5X6
5979,R,1,expectorant NEC,,,T48.4X1,T48.4X2,T48.4X3,T48.4X4,T48.4X5,T48.4X6
5980,R,1,stimulant,,,T48.901,T48.902,T48.903,T48.904,T48.905,T48.906
5981,R,0,Retinoic acid,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
5982,R,0,Retinol,,,T45.2X1,T45.2X2,T45.2X3,T45.2X4,T45.2X5,T45.2X6
5983,R,0,Rh,,(D) immune globulin (human),T50.Z11,T50.Z12,T50.Z13,T50.Z14,T50.Z15,T50.Z16
5984,R,0,Rhodine,,,T39.011,T39.012,T39.013,T39.014,T39.015,T39.016
5985,R,0,RhoGAM,,,T50.Z11,T50.Z12,T50.Z13,T50.Z14,T50.Z15,T50.Z16
5986,R,0,Rhubarb,,,,,,,,
5987,R,1,dry extract,,,T47.2X1,T47.2X2,T47.2X3,T47.2X4,T47.2X5,T47.2X6
5988,R,1,"tincture, compound",,,T47.2X1,T47.2X2,T47.2X3,T47.2X4,T47.2X5,T47.2X6
5989,R,0,Ribavirin,,,T37.5X1,T37.5X2,T37.5X3,T37.5X4,T37.5X5,T37.5X6
5990,R,0,Riboflavin,,,T45.2X1,T45.2X2,T45.2X3,T45.2X4,T45.2X5,T45.2X6
5991,R,0,Ribostamycin,,,T36.5X1,T36.5X2,T36.5X3,T36.5X4,T36.5X5,T36.5X6
5992,R,0,Ricin,,,T62.2X1,T62.2X2,T62.2X3,T62.2X4,--,--
5993,R,0,Ricinus communis,,,T62.2X1,T62.2X2,T62.2X3,T62.2X4,--,--
5994,R,0,Rickettsial vaccine NEC,,,T50.A91,T50.A92,T50.A93,T50.A94,T50.A95,T50.A96
5995,R,0,Rifabutin,,,T36.6X1,T36.6X2,T36.6X3,T36.6X4,T36.6X5,T36.6X6
5996,R,0,Rifamide,,,T36.6X1,T36.6X2,T36.6X3,T36.6X4,T36.6X5,T36.6X6
5997,R,0,Rifampicin,,,T36.6X1,T36.6X2,T36.6X3,T36.6X4,T36.6X5,T36.6X6
5998,R,1,with isoniazid,,,T37.1X1,T37.1X2,T37.1X3,T37.1X4,T37.1X5,T37.1X6
5999,R,0,Rifampin,,,T36.6X1,T36.6X2,T36.6X3,T36.6X4,T36.6X5,T36.6X6
6000,R,0,Rifamycin,,,T36.6X1,T36.6X2,T36.6X3,T36.6X4,T36.6X5,T36.6X6
6001,R,0,Rifaximin,,,T36.6X1,T36.6X2,T36.6X3,T36.6X4,T36.6X5,T36.6X6
6002,R,0,Rimantadine,,,T37.5X1,T37.5X2,T37.5X3,T37.5X4,T37.5X5,T37.5X6
6003,R,0,Rimazolium metilsulfate,,,T39.8X1,T39.8X2,T39.8X3,T39.8X4,T39.8X5,T39.8X6
6004,R,0,Rimifon,,,T37.1X1,T37.1X2,T37.1X3,T37.1X4,T37.1X5,T37.1X6
6005,R,0,Rimiterol,,,T48.6X1,T48.6X2,T48.6X3,T48.6X4,T48.6X5,T48.6X6
6006,R,0,Ringer,,(lactate),T50.3X1,T50.3X2,T50.3X3,T50.3X4,T50.3X5,T50.3X6
6007,R,0,Ristocetin,,,T36.8X1,T36.8X2,T36.8X3,T36.8X4,T36.8X5,T36.8X6
6008,R,0,Ritalin,,,T43.631,T43.632,T43.633,T43.634,T43.635,T43.636
6009,R,0,Ritodrine,,,T44.5X1,T44.5X2,T44.5X3,T44.5X4,T44.5X5,T44.5X6
6010,R,0,Roach killer,,,,,,,,
6011,R,0,Rociverine,,,T44.3X1,T44.3X2,T44.3X3,T44.3X4,T44.3X5,T44.3X6
6012,R,0,Rocky Mountain spotted fever vaccine,,,T50.A91,T50.A92,T50.A93,T50.A94,T50.A95,T50.A96
6013,R,0,Rodenticide NEC,,,T60.4X1,T60.4X2,T60.4X3,T60.4X4,--,--
6014,R,0,Rohypnol,,,T42.4X1,T42.4X2,T42.4X3,T42.4X4,T42.4X5,T42.4X6
6015,R,0,Rokitamycin,,,T36.3X1,T36.3X2,T36.3X3,T36.3X4,T36.3X5,T36.3X6
6016,R,0,Rolaids,,,T47.1X1,T47.1X2,T47.1X3,T47.1X4,T47.1X5,T47.1X6
6017,R,0,Rolitetracycline,,,T36.4X1,T36.4X2,T36.4X3,T36.4X4,T36.4X5,T36.4X6
6018,R,0,Romilar,,,T48.3X1,T48.3X2,T48.3X3,T48.3X4,T48.3X5,T48.3X6
6019,R,0,Ronifibrate,,,T46.6X1,T46.6X2,T46.6X3,T46.6X4,T46.6X5,T46.6X6
6020,R,0,Rosaprostol,,,T47.1X1,T47.1X2,T47.1X3,T47.1X4,T47.1X5,T47.1X6
6021,R,0,Rose bengal sodium,,(131I),T50.8X1,T50.8X2,T50.8X3,T50.8X4,T50.8X5,T50.8X6
6022,R,0,Rose water ointment,,,T49.3X1,T49.3X2,T49.3X3,T49.3X4,T49.3X5,T49.3X6
6023,R,0,Rosoxacin,,,T37.8X1,T37.8X2,T37.8X3,T37.8X4,T37.8X5,T37.8X6
6024,R,0,Rotenone,,,T60.2X1,T60.2X2,T60.2X3,T60.2X4,--,--
6025,R,0,Rotoxamine,,,T45.0X1,T45.0X2,T45.0X3,T45.0X4,T45.0X5,T45.0X6
6026,R,0,Rough-on-rats,,,T60.4X1,T60.4X2,T60.4X3,T60.4X4,--,--
6027,R,0,Roxatidine,,,T47.0X1,T47.0X2,T47.0X3,T47.0X4,T47.0X5,T47.0X6
6028,R,0,Roxithromycin,,,T36.3X1,T36.3X2,T36.3X3,T36.3X4,T36.3X5,T36.3X6
6029,R,0,Rt-PA,,,T45.611,T45.612,T45.613,T45.614,T45.615,T45.616
6030,R,0,Rubbing alcohol,,,T51.2X1,T51.2X2,T51.2X3,T51.2X4,--,--
6031,R,0,Rubefacient,,,T49.4X1,T49.4X2,T49.4X3,T49.4X4,T49.4X5,T49.4X6
6032,R,0,Rubella vaccine,,,T50.B91,T50.B92,T50.B93,T50.B94,T50.B95,T50.B96
6033,R,0,Rubeola vaccine,,,T50.B91,T50.B92,T50.B93,T50.B94,T50.B95,T50.B96
6034,R,0,Rubidium chloride Rb82,,,T50.8X1,T50.8X2,T50.8X3,T50.8X4,T50.8X5,T50.8X6
6035,R,0,Rubidomycin,,,T45.1X1,T45.1X2,T45.1X3,T45.1X4,T45.1X5,T45.1X6
6036,R,0,Rue,,,T62.2X1,T62.2X2,T62.2X3,T62.2X4,--,--
6037,R,0,Rufocromomycin,,,T45.1X1,T45.1X2,T45.1X3,T45.1X4,T45.1X5,T45.1X6
6038,R,0,Russel's viper venin,,,T45.7X1,T45.7X2,T45.7X3,T45.7X4,T45.7X5,T45.7X6
6039,R,0,Ruta,,(graveolens),T62.2X1,T62.2X2,T62.2X3,T62.2X4,--,--
6040,R,0,Rutinum,,,T46.991,T46.992,T46.993,T46.994,T46.995,T46.996
6041,R,0,Rutoside,,,T46.991,T46.992,T46.993,T46.994,T46.995,T46.996
6042,S,0,Sabadilla,,(plant),T62.2X1,T62.2X2,T62.2X3,T62.2X4,--,--
6043,S,1,pesticide,,,T60.2X1,T60.2X2,T60.2X3,T60.2X4,--,--
6044,S,0,Saccharated iron oxide,,,T45.8X1,T45.8X2,T45.8X3,T45.8X4,T45.8X5,T45.8X6
6045,S,0,Saccharin,,,T50.901,T50.902,T50.903,T50.904,T50.905,T50.906
6046,S,0,Saccharomyces boulardii,,,T47.6X1,T47.6X2,T47.6X3,T47.6X4,T47.6X5,T47.6X6
6047,S,0,Safflower oil,,,T46.6X1,T46.6X2,T46.6X3,T46.6X4,T46.6X5,T46.6X6
6048,S,0,Safrazine,,,T43.1X1,T43.1X2,T43.1X3,T43.1X4,T43.1X5,T43.1X6
6049,S,0,Salazosulfapyridine,,,T37.0X1,T37.0X2,T37.0X3,T37.0X4,T37.0X5,T37.0X6
6050,S,0,Salbutamol,,,T48.6X1,T48.6X2,T48.6X3,T48.6X4,T48.6X5,T48.6X6
6051,S,0,Salicylamide,,,T39.091,T39.092,T39.093,T39.094,T39.095,T39.096
6052,S,0,Salicylate NEC,,,T39.091,T39.092,T39.093,T39.094,T39.095,T39.096
6053,S,1,methyl,,,T49.3X1,T49.3X2,T49.3X3,T49.3X4,T49.3X5,T49.3X6
6054,S,1,theobromine calcium,,,T50.2X1,T50.2X2,T50.2X3,T50.2X4,T50.2X5,T50.2X6
6055,S,0,Salicylazosulfapyridine,,,T37.0X1,T37.0X2,T37.0X3,T37.0X4,T37.0X5,T37.0X6
6056,S,0,Salicylhydroxamic acid,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
6057,S,0,Salicylic acid,,,T49.4X1,T49.4X2,T49.4X3,T49.4X4,T49.4X5,T49.4X6
6058,S,1,with benzoic acid,,,T49.4X1,T49.4X2,T49.4X3,T49.4X4,T49.4X5,T49.4X6
6059,S,1,congeners,,,T39.091,T39.092,T39.093,T39.094,T39.095,T39.096
6060,S,1,derivative,,,T39.091,T39.092,T39.093,T39.094,T39.095,T39.096
6061,S,1,salts,,,T39.091,T39.092,T39.093,T39.094,T39.095,T39.096
6062,S,0,Salinazid,,,T37.1X1,T37.1X2,T37.1X3,T37.1X4,T37.1X5,T37.1X6
6063,S,0,Salmeterol,,,T48.6X1,T48.6X2,T48.6X3,T48.6X4,T48.6X5,T48.6X6
6064,S,0,Salol,,,T49.3X1,T49.3X2,T49.3X3,T49.3X4,T49.3X5,T49.3X6
6065,S,0,Salsalate,,,T39.091,T39.092,T39.093,T39.094,T39.095,T39.096
6066,S,0,Salt substitute,,,T50.901,T50.902,T50.903,T50.904,T50.905,T50.906
6067,S,0,Salt-replacing drug,,,T50.901,T50.902,T50.903,T50.904,T50.905,T50.906
6068,S,0,Salt-retaining mineralocorticoid,,,T50.0X1,T50.0X2,T50.0X3,T50.0X4,T50.0X5,T50.0X6
6069,S,0,Saluretic NEC,,,T50.2X1,T50.2X2,T50.2X3,T50.2X4,T50.2X5,T50.2X6
6070,S,0,Saluron,,,T50.2X1,T50.2X2,T50.2X3,T50.2X4,T50.2X5,T50.2X6
6071,S,0,Salvarsan 606,,(neosilver) (silver),T37.8X1,T37.8X2,T37.8X3,T37.8X4,T37.8X5,T37.8X6
6072,S,0,Sambucus canadensis,,,T62.2X1,T62.2X2,T62.2X3,T62.2X4,--,--
6073,S,1,berry,,,T62.1X1,T62.1X2,T62.1X3,T62.1X4,--,--
6074,S,0,Sandril,,,T46.5X1,T46.5X2,T46.5X3,T46.5X4,T46.5X5,T46.5X6
6075,S,0,Sanguinaria canadensis,,,T62.2X1,T62.2X2,T62.2X3,T62.2X4,--,--
6076,S,0,Saniflush,,(cleaner),T54.2X1,T54.2X2,T54.2X3,T54.2X4,--,--
6077,S,0,Santonin,,,T37.4X1,T37.4X2,T37.4X3,T37.4X4,T37.4X5,T37.4X6
6078,S,0,Santyl,,,T49.8X1,T49.8X2,T49.8X3,T49.8X4,T49.8X5,T49.8X6
6079,S,0,Saralasin,,,T46.5X1,T46.5X2,T46.5X3,T46.5X4,T46.5X5,T46.5X6
6080,S,0,Sarcolysin,,,T45.1X1,T45.1X2,T45.1X3,T45.1X4,T45.1X5,T45.1X6
6081,S,0,Sarkomycin,,,T45.1X1,T45.1X2,T45.1X3,T45.1X4,T45.1X5,T45.1X6
6082,S,0,Saroten,,,T43.011,T43.012,T43.013,T43.014,T43.015,T43.016
6083,S,0,Saturnine,,,,,,,,
6084,S,0,Savin,,(oil),T49.4X1,T49.4X2,T49.4X3,T49.4X4,T49.4X5,T49.4X6
6085,S,0,Scammony,,,T47.2X1,T47.2X2,T47.2X3,T47.2X4,T47.2X5,T47.2X6
6086,S,0,Scarlet red,,,T49.8X1,T49.8X2,T49.8X3,T49.8X4,T49.8X5,T49.8X6
6087,S,0,Scheele's green,,,T57.0X1,T57.0X2,T57.0X3,T57.0X4,--,--
6088,S,1,insecticide,,,T57.0X1,T57.0X2,T57.0X3,T57.0X4,--,--
6089,S,0,Schizontozide,,(blood) (tissue),T37.2X1,T37.2X2,T37.2X3,T37.2X4,T37.2X5,T37.2X6
6090,S,0,Schradan,,,T60.0X1,T60.0X2,T60.0X3,T60.0X4,--,--
6091,S,0,Schweinfurth green,,,T57.0X1,T57.0X2,T57.0X3,T57.0X4,--,--
6092,S,1,insecticide,,,T57.0X1,T57.0X2,T57.0X3,T57.0X4,--,--
6093,S,0,"Scilla, rat poison",,,T60.4X1,T60.4X2,T60.4X3,T60.4X4,--,--
6094,S,0,Scillaren,,,T60.4X1,T60.4X2,T60.4X3,T60.4X4,--,--
6095,S,0,Sclerosing agent,,,T46.8X1,T46.8X2,T46.8X3,T46.8X4,T46.8X5,T46.8X6
6096,S,0,Scombrotoxin,,,T61.11,T61.12,T61.13,T61.14,--,--
6097,S,0,Scopolamine,,,T44.3X1,T44.3X2,T44.3X3,T44.3X4,T44.3X5,T44.3X6
6098,S,0,Scopolia extract,,,T44.3X1,T44.3X2,T44.3X3,T44.3X4,T44.3X5,T44.3X6
6099,S,0,Scouring powder,,,T65.891,T65.892,T65.893,T65.894,--,--
6100,S,0,Sea,,,,,,,,
6101,S,1,anemone,,(sting),T63.631,T63.632,T63.633,T63.634,--,--
6102,S,1,cucumber,,(sting),T63.691,T63.692,T63.693,T63.694,--,--
6103,S,1,snake,,(bite) (venom),T63.091,T63.092,T63.093,T63.094,--,--
6104,S,1,urchin spine,,(puncture),T63.691,T63.692,T63.693,T63.694,--,--
6105,S,0,Seafood,,,T61.91,T61.92,T61.93,T61.94,--,--
6106,S,1,specified NEC,,,T61.8X1,T61.8X2,T61.8X3,T61.8X4,--,--
6107,S,0,Secbutabarbital,,,T42.3X1,T42.3X2,T42.3X3,T42.3X4,T42.3X5,T42.3X6
6108,S,0,Secbutabarbitone,,,T42.3X1,T42.3X2,T42.3X3,T42.3X4,T42.3X5,T42.3X6
6109,S,0,Secnidazole,,,T37.3X1,T37.3X2,T37.3X3,T37.3X4,T37.3X5,T37.3X6
6110,S,0,Secobarbital,,,T42.3X1,T42.3X2,T42.3X3,T42.3X4,T42.3X5,T42.3X6
6111,S,0,Seconal,,,T42.3X1,T42.3X2,T42.3X3,T42.3X4,T42.3X5,T42.3X6
6112,S,0,Secretin,,,T50.8X1,T50.8X2,T50.8X3,T50.8X4,T50.8X5,T50.8X6
6113,S,0,Sedative NEC,,,T42.71,T42.72,T42.73,T42.74,T42.75,T42.76
6114,S,1,mixed NEC,,,T42.6X1,T42.6X2,T42.6X3,T42.6X4,T42.6X5,T42.6X6
6115,S,0,Sedormid,,,T42.6X1,T42.6X2,T42.6X3,T42.6X4,T42.6X5,T42.6X6
6116,S,0,Seed disinfectant or dressing,,,T60.8X1,T60.8X2,T60.8X3,T60.8X4,--,--
6117,S,0,Seeds,,(poisonous),T62.2X1,T62.2X2,T62.2X3,T62.2X4,--,--
6118,S,0,Selegiline,,,T42.8X1,T42.8X2,T42.8X3,T42.8X4,T42.8X5,T42.8X6
6119,S,0,Selenium NEC,,,T56.891,T56.892,T56.893,T56.894,--,--
6120,S,1,disulfide or sulfide,,,T49.4X1,T49.4X2,T49.4X3,T49.4X4,T49.4X5,T49.4X6
6121,S,1,fumes,,,T59.891,T59.892,T59.893,T59.894,--,--
6122,S,1,sulfide,,,T49.4X1,T49.4X2,T49.4X3,T49.4X4,T49.4X5,T49.4X6
6123,S,0,Selenomethionine,,(75Se),T50.8X1,T50.8X2,T50.8X3,T50.8X4,T50.8X5,T50.8X6
6124,S,0,Selsun,,,T49.4X1,T49.4X2,T49.4X3,T49.4X4,T49.4X5,T49.4X6
6125,S,0,Semustine,,,T45.1X1,T45.1X2,T45.1X3,T45.1X4,T45.1X5,T45.1X6
6126,S,0,Senega syrup,,,T48.4X1,T48.4X2,T48.4X3,T48.4X4,T48.4X5,T48.4X6
6127,S,0,Senna,,,T47.2X1,T47.2X2,T47.2X3,T47.2X4,T47.2X5,T47.2X6
6128,S,0,Sennoside A+B,,,T47.2X1,T47.2X2,T47.2X3,T47.2X4,T47.2X5,T47.2X6
6129,S,0,Septisol,,,T49.2X1,T49.2X2,T49.2X3,T49.2X4,T49.2X5,T49.2X6
6130,S,0,Seractide,,,T38.811,T38.812,T38.813,T38.814,T38.815,T38.816
6131,S,0,Serax,,,T42.4X1,T42.4X2,T42.4X3,T42.4X4,T42.4X5,T42.4X6
6132,S,0,Serenesil,,,T42.6X1,T42.6X2,T42.6X3,T42.6X4,T42.6X5,T42.6X6
6133,S,0,Serenium,,(hydrochloride),T37.91,T37.92,T37.93,T37.94,T37.95,T37.96
6134,S,0,Serepax,,,,,,,,
6135,S,0,Sermorelin,,,T38.891,T38.892,T38.893,T38.894,T38.895,T38.896
6136,S,0,Sernyl,,,T41.1X1,T41.1X2,T41.1X3,T41.1X4,T41.1X5,T41.1X6
6137,S,0,Serotonin,,,T50.991,T50.992,T50.993,T50.994,T50.995,T50.996
6138,S,0,Serpasil,,,T46.5X1,T46.5X2,T46.5X3,T46.5X4,T46.5X5,T46.5X6
6139,S,0,Serrapeptase,,,T45.3X1,T45.3X2,T45.3X3,T45.3X4,T45.3X5,T45.3X6
6140,S,0,Serum,,,,,,,,
6141,S,1,antibotulinus,,,T50.Z11,T50.Z12,T50.Z13,T50.Z14,T50.Z15,T50.Z16
6142,S,1,anticytotoxic,,,T50.Z11,T50.Z12,T50.Z13,T50.Z14,T50.Z15,T50.Z16
6143,S,1,antidiphtheria,,,T50.Z11,T50.Z12,T50.Z13,T50.Z14,T50.Z15,T50.Z16
6144,S,1,antimeningococcus,,,T50.Z11,T50.Z12,T50.Z13,T50.Z14,T50.Z15,T50.Z16
6145,S,1,anti-Rh,,,T50.Z11,T50.Z12,T50.Z13,T50.Z14,T50.Z15,T50.Z16
6146,S,1,anti-snake-bite,,,T50.Z11,T50.Z12,T50.Z13,T50.Z14,T50.Z15,T50.Z16
6147,S,1,antitetanic,,,T50.Z11,T50.Z12,T50.Z13,T50.Z14,T50.Z15,T50.Z16
6148,S,1,antitoxic,,,T50.Z11,T50.Z12,T50.Z13,T50.Z14,T50.Z15,T50.Z16
6149,S,1,complement,,(inhibitor),T45.8X1,T45.8X2,T45.8X3,T45.8X4,T45.8X5,T45.8X6
6150,S,1,convalescent,,,T50.Z11,T50.Z12,T50.Z13,T50.Z14,T50.Z15,T50.Z16
6151,S,1,hemolytic complement,,,T45.8X1,T45.8X2,T45.8X3,T45.8X4,T45.8X5,T45.8X6
6152,S,1,immune,,(human),T50.Z11,T50.Z12,T50.Z13,T50.Z14,T50.Z15,T50.Z16
6153,S,1,protective NEC,,,T50.Z11,T50.Z12,T50.Z13,T50.Z14,T50.Z15,T50.Z16
6154,S,0,Setastine,,,T45.0X1,T45.0X2,T45.0X3,T45.0X4,T45.0X5,T45.0X6
6155,S,0,Setoperone,,,T43.591,T43.592,T43.593,T43.594,T43.595,T43.596
6156,S,0,Sewer gas,,,T59.91,T59.92,T59.93,T59.94,--,--
6157,S,0,Shampoo,,,T55.0X1,T55.0X2,T55.0X3,T55.0X4,--,--
6158,S,0,"Shellfish, noxious, nonbacterial",,,T61.781,T61.782,T61.783,T61.784,--,--
6159,S,0,Sildenafil,,,T46.7X1,T46.7X2,T46.7X3,T46.7X4,T46.7X5,T46.7X6
6160,S,0,Silibinin,,,T50.991,T50.992,T50.993,T50.994,T50.995,T50.996
6161,S,0,Silicone NEC,,,T65.891,T65.892,T65.893,T65.894,--,--
6162,S,1,medicinal,,,T49.3X1,T49.3X2,T49.3X3,T49.3X4,T49.3X5,T49.3X6
6163,S,0,Silvadene,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
6164,S,0,Silver,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
6165,S,1,anti-infectives,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
6166,S,1,arsphenamine,,,T37.8X1,T37.8X2,T37.8X3,T37.8X4,T37.8X5,T37.8X6
6167,S,1,colloidal,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
6168,S,1,nitrate,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
6169,S,2,ophthalmic preparation,,,T49.5X1,T49.5X2,T49.5X3,T49.5X4,T49.5X5,T49.5X6
6170,S,2,toughened,,(keratolytic),T49.4X1,T49.4X2,T49.4X3,T49.4X4,T49.4X5,T49.4X6
6171,S,1,nonmedicinal,,(dust),T56.891,T56.892,T56.893,T56.894,--,--
6172,S,1,protein,,,T49.5X1,T49.5X2,T49.5X3,T49.5X4,T49.5X5,T49.5X6
6173,S,1,salvarsan,,,T37.8X1,T37.8X2,T37.8X3,T37.8X4,T37.8X5,T37.8X6
6174,S,1,sulfadiazine,,,T49.4X1,T49.4X2,T49.4X3,T49.4X4,T49.4X5,T49.4X6
6175,S,0,Silymarin,,,T50.991,T50.992,T50.993,T50.994,T50.995,T50.996
6176,S,0,Simaldrate,,,T47.1X1,T47.1X2,T47.1X3,T47.1X4,T47.1X5,T47.1X6
6177,S,0,Simazine,,,T60.3X1,T60.3X2,T60.3X3,T60.3X4,--,--
6178,S,0,Simethicone,,,T47.1X1,T47.1X2,T47.1X3,T47.1X4,T47.1X5,T47.1X6
6179,S,0,Simfibrate,,,T46.6X1,T46.6X2,T46.6X3,T46.6X4,T46.6X5,T46.6X6
6180,S,0,Simvastatin,,,T46.6X1,T46.6X2,T46.6X3,T46.6X4,T46.6X5,T46.6X6
6181,S,0,Sincalide,,,T50.8X1,T50.8X2,T50.8X3,T50.8X4,T50.8X5,T50.8X6
6182,S,0,Sinequan,,,T43.011,T43.012,T43.013,T43.014,T43.015,T43.016
6183,S,0,Singoserp,,,T46.5X1,T46.5X2,T46.5X3,T46.5X4,T46.5X5,T46.5X6
6184,S,0,Sintrom,,,T45.511,T45.512,T45.513,T45.514,T45.515,T45.516
6185,S,0,Sisomicin,,,T36.5X1,T36.5X2,T36.5X3,T36.5X4,T36.5X5,T36.5X6
6186,S,0,Sitosterols,,,T46.6X1,T46.6X2,T46.6X3,T46.6X4,T46.6X5,T46.6X6
6187,S,0,Skeletal muscle relaxants,,,T48.1X1,T48.1X2,T48.1X3,T48.1X4,T48.1X5,T48.1X6
6188,S,0,Skin,,,,,,,,
6189,S,1,agents,,(external),T49.91,T49.92,T49.93,T49.94,T49.95,T49.96
6190,S,2,specified NEC,,,T49.8X1,T49.8X2,T49.8X3,T49.8X4,T49.8X5,T49.8X6
6191,S,1,test antigen,,,T50.8X1,T50.8X2,T50.8X3,T50.8X4,T50.8X5,T50.8X6
6192,S,0,Sleep-eze,,,T45.0X1,T45.0X2,T45.0X3,T45.0X4,T45.0X5,T45.0X6
6193,S,0,"Sleeping draught, pill",,,T42.71,T42.72,T42.73,T42.74,T42.75,T42.76
6194,S,0,Smallpox vaccine,,,T50.B11,T50.B12,T50.B13,T50.B14,T50.B15,T50.B16
6195,S,0,Smelter fumes NEC,,,T56.91,T56.92,T56.93,T56.94,--,--
6196,S,0,Smog,,,T59.1X1,T59.1X2,T59.1X3,T59.1X4,--,--
6197,S,0,Smoke NEC,,,T59.811,T59.812,T59.813,T59.814,--,--
6198,S,0,Smooth muscle relaxant,,,T44.3X1,T44.3X2,T44.3X3,T44.3X4,T44.3X5,T44.3X6
6199,S,0,Snail killer NEC,,,T60.8X1,T60.8X2,T60.8X3,T60.8X4,--,--
6200,S,0,Snake venom or bite,,,T63.001,T63.002,T63.003,T63.004,--,--
6201,S,1,hemocoagulase,,,T45.7X1,T45.7X2,T45.7X3,T45.7X4,T45.7X5,T45.7X6
6202,S,0,Snuff,,,T65.211,T65.212,T65.213,T65.214,--,--
6203,S,0,Soap,,(powder) (product),T55.0X1,T55.0X2,T55.0X3,T55.0X4,--,--
6204,S,1,enema,,,T47.4X1,T47.4X2,T47.4X3,T47.4X4,T47.4X5,T47.4X6
6205,S,1,"medicinal, soft",,,T49.2X1,T49.2X2,T49.2X3,T49.2X4,T49.2X5,T49.2X6
6206,S,1,superfatted,,,T49.2X1,T49.2X2,T49.2X3,T49.2X4,T49.2X5,T49.2X6
6207,S,0,Sobrerol,,,T48.4X1,T48.4X2,T48.4X3,T48.4X4,T48.4X5,T48.4X6
6208,S,0,Soda,,(caustic),T54.3X1,T54.3X2,T54.3X3,T54.3X4,--,--
6209,S,1,bicarb,,,T47.1X1,T47.1X2,T47.1X3,T47.1X4,T47.1X5,T47.1X6
6210,S,1,chlorinated,"Sodium, hypochlorite",,,,,,,
6211,S,0,Sodium,,,,,,,,
6212,S,1,acetosulfone,,,T37.1X1,T37.1X2,T37.1X3,T37.1X4,T37.1X5,T37.1X6
6213,S,1,acetrizoate,,,T50.8X1,T50.8X2,T50.8X3,T50.8X4,T50.8X5,T50.8X6
6214,S,1,acid phosphate,,,T50.3X1,T50.3X2,T50.3X3,T50.3X4,T50.3X5,T50.3X6
6215,S,1,alginate,,,T47.8X1,T47.8X2,T47.8X3,T47.8X4,T47.8X5,T47.8X6
6216,S,1,amidotrizoate,,,T50.8X1,T50.8X2,T50.8X3,T50.8X4,T50.8X5,T50.8X6
6217,S,1,aminopterin,,,T45.1X1,T45.1X2,T45.1X3,T45.1X4,T45.1X5,T45.1X6
6218,S,1,amylosulfate,,,T47.8X1,T47.8X2,T47.8X3,T47.8X4,T47.8X5,T47.8X6
6219,S,1,amytal,,,T42.3X1,T42.3X2,T42.3X3,T42.3X4,T42.3X5,T42.3X6
6220,S,1,antimony gluconate,,,T37.3X1,T37.3X2,T37.3X3,T37.3X4,T37.3X5,T37.3X6
6221,S,1,arsenate,,,T57.0X1,T57.0X2,T57.0X3,T57.0X4,--,--
6222,S,1,aurothiomalate,,,T39.4X1,T39.4X2,T39.4X3,T39.4X4,T39.4X5,T39.4X6
6223,S,1,aurothiosulfate,,,T39.4X1,T39.4X2,T39.4X3,T39.4X4,T39.4X5,T39.4X6
6224,S,1,barbiturate,,,T42.3X1,T42.3X2,T42.3X3,T42.3X4,T42.3X5,T42.3X6
6225,S,1,basic phosphate,,,T47.4X1,T47.4X2,T47.4X3,T47.4X4,T47.4X5,T47.4X6
6226,S,1,bicarbonate,,,T47.1X1,T47.1X2,T47.1X3,T47.1X4,T47.1X5,T47.1X6
6227,S,1,bichromate,,,T57.8X1,T57.8X2,T57.8X3,T57.8X4,--,--
6228,S,1,biphosphate,,,T50.3X1,T50.3X2,T50.3X3,T50.3X4,T50.3X5,T50.3X6
6229,S,1,bisulfate,,,T65.891,T65.892,T65.893,T65.894,--,--
6230,S,1,borate,,,,,,,,
6231,S,2,cleanser,,,T57.8X1,T57.8X2,T57.8X3,T57.8X4,--,--
6232,S,3,eye,,,T49.5X1,T49.5X2,T49.5X3,T49.5X4,T49.5X5,T49.5X6
6233,S,2,therapeutic,,,T49.8X1,T49.8X2,T49.8X3,T49.8X4,T49.8X5,T49.8X6
6234,S,1,bromide,,,T42.6X1,T42.6X2,T42.6X3,T42.6X4,T42.6X5,T42.6X6
6235,S,1,cacodylate,,(nonmedicinal),T50.8X1,T50.8X2,T50.8X3,T50.8X4,T50.8X5,T50.8X6
6236,S,2,anti-infective,,,T37.8X1,T37.8X2,T37.8X3,T37.8X4,T37.8X5,T37.8X6
6237,S,2,herbicide,,,T60.3X1,T60.3X2,T60.3X3,T60.3X4,--,--
6238,S,1,calcium edetate,,,T45.8X1,T45.8X2,T45.8X3,T45.8X4,T45.8X5,T45.8X6
6239,S,1,carbonate NEC,,,T54.3X1,T54.3X2,T54.3X3,T54.3X4,--,--
